record_id,entity_id,entity_name,sector,asset_id,severity,category,opened_at,closed_at,escalated,disposition,investigation_notes,closure_time_minutes
ALT-0036715,CSE-029,Highland Reservoir Trust,Water,AST-029-04,MEDIUM,Data Exfiltration,2026-01-15T10:27:00,2026-01-15T17:43:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 039051),436.00
ALT-0036716,CSE-029,Highland Reservoir Trust,Water,AST-029-04,MEDIUM,Data Exfiltration,2026-01-15T11:27:00,2026-01-15T13:43:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 038331),136.00
ALT-0036717,CSE-029,Highland Reservoir Trust,Water,AST-029-04,MEDIUM,Policy Violation,2026-01-15T13:27:00,2026-01-15T17:43:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 038871),256.00
ALT-0036718,CSE-029,Highland Reservoir Trust,Water,AST-029-04,MEDIUM,Policy Violation,2026-01-15T14:27:00,2026-01-15T20:43:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 038151),376.00
ALT-0036719,CSE-029,Highland Reservoir Trust,Water,AST-029-04,MEDIUM,Data Exfiltration,2026-01-15T16:27:00,2026-01-15T17:43:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 038691),76.00
ALT-0036720,CSE-029,Highland Reservoir Trust,Water,AST-029-04,MEDIUM,Data Exfiltration,2026-01-15T17:27:00,2026-01-15T20:43:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 037971),196.00
ALT-0036721,CSE-029,Highland Reservoir Trust,Water,AST-029-03,MEDIUM,Unauthorized Access,2026-01-16T08:50:00,2026-01-16T16:05:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 039050),435.00
ALT-0036722,CSE-029,Highland Reservoir Trust,Water,AST-029-03,MEDIUM,Unauthorized Access,2026-01-16T09:50:00,2026-01-16T12:05:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 038330),135.00
ALT-0036723,CSE-029,Highland Reservoir Trust,Water,AST-029-03,MEDIUM,Vulnerability Exploit,2026-01-16T11:50:00,2026-01-16T16:05:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 038870),255.00
ALT-0036724,CSE-029,Highland Reservoir Trust,Water,AST-029-03,MEDIUM,Vulnerability Exploit,2026-01-16T12:50:00,2026-01-16T19:05:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 038150),375.00
ALT-0036725,CSE-029,Highland Reservoir Trust,Water,AST-029-03,MEDIUM,Unauthorized Access,2026-01-16T14:50:00,2026-01-16T16:05:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 038690),75.00
ALT-0036726,CSE-029,Highland Reservoir Trust,Water,AST-029-03,MEDIUM,Unauthorized Access,2026-01-16T15:50:00,2026-01-16T19:05:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 037970),195.00
ALT-0036727,CSE-029,Highland Reservoir Trust,Water,AST-029-03,MEDIUM,Vulnerability Exploit,2026-01-16T17:50:00,2026-01-16T23:05:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 038510),315.00
ALT-0036728,CSE-029,Highland Reservoir Trust,Water,AST-029-03,MEDIUM,Vulnerability Exploit,2026-01-16T18:50:00,2026-01-17T02:05:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 037790),435.00
ALT-0036729,CSE-029,Highland Reservoir Trust,Water,AST-029-02,LOW,Denial of Service,2026-01-17T09:13:00,2026-01-17T13:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 038869),254.00
ALT-0036730,CSE-029,Highland Reservoir Trust,Water,AST-029-02,LOW,Denial of Service,2026-01-17T10:13:00,2026-01-17T16:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 038149),374.00
ALT-0036731,CSE-029,Highland Reservoir Trust,Water,AST-029-02,LOW,Phishing,2026-01-17T12:13:00,2026-01-17T13:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 038689),74.00
ALT-0036732,CSE-029,Highland Reservoir Trust,Water,AST-029-02,LOW,Phishing,2026-01-17T13:13:00,2026-01-17T16:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 037969),194.00
ALT-0036733,CSE-029,Highland Reservoir Trust,Water,AST-029-02,LOW,Denial of Service,2026-01-17T15:13:00,2026-01-17T20:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 038509),314.00
ALT-0036734,CSE-029,Highland Reservoir Trust,Water,AST-029-02,LOW,Denial of Service,2026-01-17T16:13:00,2026-01-17T23:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 037789),434.00
ALT-0036735,CSE-029,Highland Reservoir Trust,Water,AST-029-02,LOW,Phishing,2026-01-17T17:13:00,2026-01-18T00:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 039049),434.00
ALT-0036736,CSE-029,Highland Reservoir Trust,Water,AST-029-02,LOW,Phishing,2026-01-17T18:13:00,2026-01-17T20:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 038329),134.00
ALT-0036737,CSE-029,Highland Reservoir Trust,Water,AST-029-01,LOW,Insider Threat,2026-01-18T08:36:00,2026-01-18T14:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 038148),373.00
ALT-0036738,CSE-029,Highland Reservoir Trust,Water,AST-029-01,LOW,Malware,2026-01-18T10:36:00,2026-01-18T11:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 038688),73.00
ALT-0036739,CSE-029,Highland Reservoir Trust,Water,AST-029-01,LOW,Malware,2026-01-18T11:36:00,2026-01-18T14:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 037968),193.00
ALT-0036740,CSE-029,Highland Reservoir Trust,Water,AST-029-01,LOW,Insider Threat,2026-01-18T13:36:00,2026-01-18T18:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 038508),313.00
ALT-0036741,CSE-029,Highland Reservoir Trust,Water,AST-029-01,LOW,Insider Threat,2026-01-18T14:36:00,2026-01-18T21:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 037788),433.00
ALT-0036742,CSE-029,Highland Reservoir Trust,Water,AST-029-01,LOW,Malware,2026-01-18T15:36:00,2026-01-18T22:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 039048),433.00
ALT-0036743,CSE-029,Highland Reservoir Trust,Water,AST-029-01,LOW,Malware,2026-01-18T16:36:00,2026-01-18T18:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 038328),133.00
ALT-0036744,CSE-029,Highland Reservoir Trust,Water,AST-029-01,LOW,Insider Threat,2026-01-18T18:36:00,2026-01-18T22:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 038868),253.00
ALT-0036745,CSE-029,Highland Reservoir Trust,Water,AST-029-12,CRITICAL,Policy Violation,2026-01-19T08:59:00,2026-01-19T10:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 038687),72.00
ALT-0036746,CSE-029,Highland Reservoir Trust,Water,AST-029-12,CRITICAL,Policy Violation,2026-01-19T09:59:00,2026-01-19T13:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 037967),192.00
ALT-0036747,CSE-029,Highland Reservoir Trust,Water,AST-029-12,CRITICAL,Data Exfiltration,2026-01-19T11:59:00,2026-01-19T17:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 038507),312.00
ALT-0036748,CSE-029,Highland Reservoir Trust,Water,AST-029-12,CRITICAL,Data Exfiltration,2026-01-19T12:59:00,2026-01-19T20:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 037787),432.00
ALT-0036749,CSE-029,Highland Reservoir Trust,Water,AST-029-12,CRITICAL,Policy Violation,2026-01-19T13:59:00,2026-01-19T21:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 039047),432.00
ALT-0036750,CSE-029,Highland Reservoir Trust,Water,AST-029-12,CRITICAL,Policy Violation,2026-01-19T14:59:00,2026-01-19T17:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 038327),132.00
ALT-0036751,CSE-029,Highland Reservoir Trust,Water,AST-029-12,CRITICAL,Data Exfiltration,2026-01-19T16:59:00,2026-01-19T21:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 038867),252.00
ALT-0036752,CSE-029,Highland Reservoir Trust,Water,AST-029-12,CRITICAL,Data Exfiltration,2026-01-19T17:59:00,2026-01-20T00:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 038147),372.00
ALT-0036753,CSE-029,Highland Reservoir Trust,Water,AST-029-11,HIGH,Unauthorized Access,2026-01-20T09:22:00,2026-01-20T14:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 038506),311.00
ALT-0036754,CSE-029,Highland Reservoir Trust,Water,AST-029-11,HIGH,Unauthorized Access,2026-01-20T10:22:00,2026-01-20T17:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 037786),431.00
ALT-0036755,CSE-029,Highland Reservoir Trust,Water,AST-029-11,HIGH,Vulnerability Exploit,2026-01-20T11:22:00,2026-01-20T18:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 039046),431.00
ALT-0036756,CSE-029,Highland Reservoir Trust,Water,AST-029-11,HIGH,Vulnerability Exploit,2026-01-20T12:22:00,2026-01-20T14:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 038326),131.00
ALT-0036757,CSE-029,Highland Reservoir Trust,Water,AST-029-11,HIGH,Unauthorized Access,2026-01-20T14:22:00,2026-01-20T18:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 038866),251.00
ALT-0036758,CSE-029,Highland Reservoir Trust,Water,AST-029-11,HIGH,Unauthorized Access,2026-01-20T15:22:00,2026-01-20T21:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 038146),371.00
ALT-0036759,CSE-029,Highland Reservoir Trust,Water,AST-029-11,HIGH,Vulnerability Exploit,2026-01-20T17:22:00,2026-01-20T18:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 038686),71.00
ALT-0036760,CSE-029,Highland Reservoir Trust,Water,AST-029-11,HIGH,Vulnerability Exploit,2026-01-20T18:22:00,2026-01-20T21:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 037966),191.00
ALT-0036761,CSE-029,Highland Reservoir Trust,Water,AST-029-10,MEDIUM,Phishing,2026-01-21T08:45:00,2026-01-21T15:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 037785),430.00
ALT-0036762,CSE-029,Highland Reservoir Trust,Water,AST-029-10,MEDIUM,Denial of Service,2026-01-21T09:45:00,2026-01-21T16:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 039045),430.00
ALT-0036763,CSE-029,Highland Reservoir Trust,Water,AST-029-10,MEDIUM,Denial of Service,2026-01-21T10:45:00,2026-01-21T12:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 038325),130.00
ALT-0036764,CSE-029,Highland Reservoir Trust,Water,AST-029-10,MEDIUM,Phishing,2026-01-21T12:45:00,2026-01-21T16:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 038865),250.00
ALT-0036765,CSE-029,Highland Reservoir Trust,Water,AST-029-10,MEDIUM,Phishing,2026-01-21T13:45:00,2026-01-21T19:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 038145),370.00
ALT-0036766,CSE-029,Highland Reservoir Trust,Water,AST-029-10,MEDIUM,Denial of Service,2026-01-21T15:45:00,2026-01-21T16:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 038685),70.00
ALT-0036767,CSE-029,Highland Reservoir Trust,Water,AST-029-10,MEDIUM,Denial of Service,2026-01-21T16:45:00,2026-01-21T19:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 037965),190.00
ALT-0036768,CSE-029,Highland Reservoir Trust,Water,AST-029-10,MEDIUM,Phishing,2026-01-21T18:45:00,2026-01-21T23:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 038505),310.00
ALT-0036769,CSE-029,Highland Reservoir Trust,Water,AST-029-09,MEDIUM,Insider Threat,2026-01-22T08:08:00,2026-01-22T10:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 038324),129.00
ALT-0036770,CSE-029,Highland Reservoir Trust,Water,AST-029-09,MEDIUM,Malware,2026-01-22T10:08:00,2026-01-22T14:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 038864),249.00
ALT-0036771,CSE-029,Highland Reservoir Trust,Water,AST-029-09,MEDIUM,Malware,2026-01-22T11:08:00,2026-01-22T17:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 038144),369.00
ALT-0036772,CSE-029,Highland Reservoir Trust,Water,AST-029-09,MEDIUM,Insider Threat,2026-01-22T13:08:00,2026-01-22T14:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 038684),69.00
ALT-0036773,CSE-029,Highland Reservoir Trust,Water,AST-029-09,MEDIUM,Insider Threat,2026-01-22T14:08:00,2026-01-22T17:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 037964),189.00
ALT-0036774,CSE-029,Highland Reservoir Trust,Water,AST-029-09,MEDIUM,Malware,2026-01-22T16:08:00,2026-01-22T21:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 038504),309.00
ALT-0036775,CSE-029,Highland Reservoir Trust,Water,AST-029-09,MEDIUM,Malware,2026-01-22T17:08:00,2026-01-23T00:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 037784),429.00
ALT-0036776,CSE-029,Highland Reservoir Trust,Water,AST-029-09,MEDIUM,Insider Threat,2026-01-22T18:08:00,2026-01-23T01:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 039044),429.00
ALT-0036777,CSE-029,Highland Reservoir Trust,Water,AST-029-08,LOW,Policy Violation,2026-01-23T08:31:00,2026-01-23T12:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 038863),248.00
ALT-0036778,CSE-029,Highland Reservoir Trust,Water,AST-029-08,LOW,Policy Violation,2026-01-23T09:31:00,2026-01-23T15:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 038143),368.00
ALT-0036779,CSE-029,Highland Reservoir Trust,Water,AST-029-08,LOW,Data Exfiltration,2026-01-23T11:31:00,2026-01-23T12:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 038683),68.00
ALT-0036780,CSE-029,Highland Reservoir Trust,Water,AST-029-08,LOW,Data Exfiltration,2026-01-23T12:31:00,2026-01-23T15:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 037963),188.00
ALT-0036781,CSE-029,Highland Reservoir Trust,Water,AST-029-08,LOW,Policy Violation,2026-01-23T14:31:00,2026-01-23T19:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 038503),308.00
ALT-0036782,CSE-029,Highland Reservoir Trust,Water,AST-029-08,LOW,Policy Violation,2026-01-23T15:31:00,2026-01-23T22:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 037783),428.00
ALT-0036783,CSE-029,Highland Reservoir Trust,Water,AST-029-08,LOW,Data Exfiltration,2026-01-23T16:31:00,2026-01-23T23:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 039043),428.00
ALT-0036784,CSE-029,Highland Reservoir Trust,Water,AST-029-08,LOW,Data Exfiltration,2026-01-23T17:31:00,2026-01-23T19:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 038323),128.00
ALT-0036785,CSE-029,Highland Reservoir Trust,Water,AST-029-07,LOW,Unauthorized Access,2026-01-24T09:54:00,2026-01-24T11:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 038682),67.00
ALT-0036786,CSE-029,Highland Reservoir Trust,Water,AST-029-07,LOW,Unauthorized Access,2026-01-24T10:54:00,2026-01-24T14:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 037962),187.00
ALT-0036787,CSE-029,Highland Reservoir Trust,Water,AST-029-07,LOW,Vulnerability Exploit,2026-01-24T12:54:00,2026-01-24T18:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 038502),307.00
ALT-0036788,CSE-029,Highland Reservoir Trust,Water,AST-029-07,LOW,Vulnerability Exploit,2026-01-24T13:54:00,2026-01-24T21:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 037782),427.00
ALT-0036789,CSE-029,Highland Reservoir Trust,Water,AST-029-07,LOW,Unauthorized Access,2026-01-24T14:54:00,2026-01-24T22:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 039042),427.00
ALT-0036790,CSE-029,Highland Reservoir Trust,Water,AST-029-07,LOW,Unauthorized Access,2026-01-24T15:54:00,2026-01-24T18:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 038322),127.00
